Name,Users Rating,Type,Address,Zip Code,# Inspections,Last Inspection,Score
Y & H STOP N SAVE,"Average ""Y & H STOP N SAVE"" Rating: n/a",Restaurant,2912 Vaughn Blvd,76105,10,01/14/2016,97
Y & Z FOOD STORE,"Average ""Y & Z FOOD STORE"" Rating: 5.0",Grocery Store -- Retail,3801 E Rosedale St,76105,2,09/23/2015,89
Y DONUTS,"Average ""Y DONUTS"" Rating: n/a",Bakery -- Retail,7355 Wichita St,76140,3,10/29/2015,89
YE OLDE BULL AND BUSH,"Average ""YE OLDE BULL AND BUSH"" Rating: 4.7",Lounge,2300 Montgomery St,76107,2,09/24/2015,85
YMCA SOUTHEAST-D/C CNTR,"Average ""YMCA SOUTHEAST-D/C CNTR"" Rating: n/a",Child Care Kitchen,2801 Miller Ave,76105,3,08/17/2015,94
YMCA SPORTS COMPLEX,"Average ""YMCA SPORTS COMPLEX"" Rating: n/a",Snack Bar,4320 Altamesa Blvd,76133,2,08/03/2015,91
YMCA-CAMP CARTER,"Average ""YMCA-CAMP CARTER"" Rating: n/a",Restaurant,6200 Sand Springs Rd,76114,4,09/29/2015,97
YMCA-ELLA MCFADDEN DAY CARE,"Average ""YMCA-ELLA MCFADDEN DAY CARE"" Rating: n/a",Child Care Kitchen,512 Lamar St,76102,3,12/15/2015,90
YO SANITY FROZEN YOGURT,"Average ""YO SANITY FROZEN YOGURT"" Rating: n/a",Snack Bar,9409 Sage Meadow Trl,76177,2,12/16/2015,97
YOGIS BAGEL CAFE,"Average ""YOGIS BAGEL CAFE"" Rating: n/a",Restaurant,2710 S Hulen St,76109,7,12/08/2015,77
YOGURTLAND,"Average ""YOGURTLAND"" Rating: n/a",Snack Bar,2600 W 7th St,76107,2,01/26/2016,97
YOKO DONUT & LUNCH BOX,"Average ""YOKO DONUT & LUNCH BOX"" Rating: n/a",Restaurant,5936 Geddes Ave,76107,6,01/08/2016,85
YUCATAN TACO STAND,"Average ""YUCATAN TACO STAND"" Rating: n/a",Lounge,909 W Magnolia Ave,76104,16,12/15/2015,85
YUMMY BUFFET,"Average ""YUMMY BUFFET"" Rating: n/a",Restaurant,215 Ne 28th St,76164,11,01/06/2016,85
YUMMY TUMMY FROZEN YOGURT LOUNGE,"Average ""YUMMY TUMMY FROZEN YOGURT LOUNGE"" Rating: n/a",Snack Bar,12584 N Beach St,76244,2,07/09/2015,91
YUPPS,"Average ""YUPPS"" Rating: n/a",Lounge,4111 Wedgway Dr,76133,4,08/29/2015,100
YWCA FW & TARRANT CO POWER LUNCH,"Average ""YWCA FW & TARRANT CO POWER LUNCH"" Rating: n/a",Snack Bar,512 W 4th St,76102,2,07/27/2015,96
YWCA POLYTECHNIC CHILD CARE,"Average ""YWCA POLYTECHNIC CHILD CARE"" Rating: n/a",Child Care Kitchen,3401 Ave I,76105,4,11/25/2015,97
YWCA ROSIE K MAUK CDC,"Average ""YWCA ROSIE K MAUK CDC"" Rating: n/a",Child Care Kitchen,512 W 4th St,76102,3,08/05/2015,100
Z MINI MART,"Average ""Z MINI MART"" Rating: n/a",Grocery Store -- Retail,4001 Sycamore School Rd,76133,2,01/25/2016,93
ZAZAZA SPORTS BAR,"Average ""ZAZAZA SPORTS BAR"" Rating: n/a",Lounge,3401 May St,76110,2,09/30/2015,94
ZEKES FISH & CHIPS,"Average ""ZEKES FISH & CHIPS"" Rating: n/a",Restaurant,5920 Curzon Ave,76107,6,12/16/2015,88
ZODIAC/NEIMAN MARCUS,"Average ""ZODIAC/NEIMAN MARCUS"" Rating: n/a",Restaurant,2100 Green Oaks Rd,76116,6,12/14/2015,87
ZOES KITCHEN,"Average ""ZOES KITCHEN"" Rating: n/a",Restaurant,1601 S University Dr,76107,4,12/23/2015,91
ZOES KITCHEN,"Average ""ZOES KITCHEN"" Rating: n/a",Restaurant,9574 Sage Meadow Trl,76177,6,11/03/2015,94
ZOOM FOOD MART,"Average ""ZOOM FOOD MART"" Rating: n/a",Grocery Store -- Retail,5651 Meadowbrook Dr,76112,2,09/22/2015,93
ZS CAFE,"Average ""ZS CAFE"" Rating: n/a",Restaurant,1116 Pennsylvania Ave,76104,4,01/21/2016,86
TACO BELL,"Average ""TACO BELL"" Rating: n/a",Fast Food Restaurant,5901 Camp Bowie Blvd,76107-5009,2,01/20/2010,89
TACO BELL,"Average ""TACO BELL"" Rating: n/a",Fast Food Restaurant,3150 Sycamore School Rd,76133-7774,4,10/12/2010,94
TACO BELL,"Average ""TACO BELL"" Rating: n/a",Fast Food Restaurant,6040 S Hulen St,76132-2604,2,08/26/2010,97
TACO BELL #18558,"Average ""TACO BELL #18558"" Rating: n/a",Fast Food Restaurant,1701 California Pkwy S,76134-1110,2,08/30/2010,91
Taco Bell,"Average ""Taco Bell"" Rating: n/a",Fast Food Restaurant,900 W Weatherford St,76102-1840,1,01/25/2010,97
TACO BELL #19011,"Average ""TACO BELL #19011"" Rating: n/a",Fast Food Restaurant,9180 Camp Bowie Blvd W,76116-6023,3,11/10/2010,97
TACO BELL #19334,"Average ""TACO BELL #19334"" Rating: n/a",Fast Food Restaurant,5320 Blue Mound Rd,76106-1940,5,11/18/2010,90
TACO BELL #2276,"Average ""TACO BELL #2276"" Rating: n/a",Fast Food Restaurant,2824 N Main St,76106-7106,4,10/22/2010,97
Taco Bell,"Average ""Taco Bell"" Rating: n/a",Fast Food Restaurant,1060 N Beach St,76111-6044,2,06/15/2010,97
Taco Bell,"Average ""TACO BELL"" Rating: n/a",Fast Food Restaurant,6162 Meadowbrook Dr,76112-4017,1,10/15/2009,100
Taco Bell,"Average ""TACO BELL"" Rating: n/a",Fast Food Restaurant,1221 Oakland Blvd,76103-1126,3,11/15/2010,91
Chicken Express,"Average ""Chicken Express"" Rating: n/a",Fast Food Restaurant,2301 W Berry St,76110-2817,1,03/09/2010,88
TACO BRAVO,"Average ""TACO BRAVO"" Rating: n/a",Mobile Vendor,1033 N Henderson St,76107-1470,2,03/08/2010,100
TACO BUENO,"Average ""TACO BUENO"" Rating: n/a",Fast Food Restaurant,5600 Camp Bowie Blvd,76107-5119,2,03/12/2010,83
TACO BUENO #3023,"Average ""TACO BUENO #3023"" Rating: n/a",Fast Food Restaurant,8601 Camp Bowie Blvd W,76116-6101,6,10/05/2010,97
TACO BUENO #3030,"Average ""TACO BUENO #3030"" Rating: n/a",Fast Food Restaurant,1608 #3030 Handley Dr,76112-3331,5,10/04/2010,86
Taco Bueno,"Average ""Taco Bueno"" Rating: n/a",Fast Food Restaurant,6429 Mccart Ave,76133-4702,6,09/08/2010,84
TACO BUENO #3069,"Average ""TACO BUENO #3069"" Rating: n/a",Fast Food Restaurant,7057 Ridgmar Meadow Rd,76116-1516,2,08/12/2010,76
TACO BUENO #3108,"Average ""TACO BUENO #3108"" Rating: n/a",Fast Food Restaurant,6050 #3108 S Hulen St,76132-2633,1,11/03/2009,73
TACO BUENO #3189,"Average ""TACO BUENO #3189"" Rating: n/a",Fast Food Restaurant,9523 White Settlement Rd,76108-4405,3,11/15/2010,86
TACO CABANA,"Average ""TACO CABANA"" Rating: n/a",Fast Food Restaurant,6551 N Beach St,76137-1802,6,10/13/2010,87
TACO CABANA,"Average ""TACO CABANA"" Rating: n/a",Fast Food Restaurant,4313 S Ih-35,76115-2752,6,09/21/2010,77
TACO CABANA,"Average ""TACO CABANA"" Rating: n/a",Fast Food Restaurant,6600 Camp Bowie Blvd,76116-4230,5,11/15/2010,80
Taco Cabana,"Average ""Taco Cabana"" Rating: n/a",Fast Food Restaurant,801 N Beach St,76111-5946,9,10/07/2010,91
Taco Cabana,"Average ""Taco Cabana"" Rating: 1.3",Restaurant,5745 S Hulen St,76132-2402,3,10/15/2010,79
Tacos Cantu,"Average ""Tacos Cantu"" Rating: n/a",Restaurant,1401 Cooks Ln,76120-4203,3,10/06/2009,73
TACO CASA,"Average ""TACO CASA"" Rating: n/a",Fast Food Restaurant,8725 Camp Bowie Blvd W,76116-6103,2,11/10/2010,89
TACO CASA,"Average ""TACO CASA"" Rating: n/a",Fast Food Restaurant,9550 Clifford St,76108-4403,2,07/13/2010,93
TACO EL CUBANO,"Average ""TACO EL CUBANO"" Rating: n/a",Mobile Vendor,3233 Bideker Ave,76105-4045,4,10/29/2010,100
Poag Mahone's Irish Pub,"Average ""Poag Mahones Irish Pub"" Rating: n/a",Mobile Vendor,700 Carroll St,76107-2226,3,10/29/2010,94
TACO LA ILUCCION,"Average ""TACO LA ILUCCION"" Rating: n/a",Mobile Vendor,3855 Oscar Ave,76106-4042,1,08/31/2010,100
TACO MUNDO,"Average ""TACO MUNDO"" Rating: n/a",Restaurant & Bar,4120 #101 Hwy 360,76155-2562,7,10/18/2010,71
TACO NINO,"Average ""TACO NINO"" Rating: n/a",Mobile Vendor,2414 Ne 28th St,76106-7505,7,10/22/2010,85
TACO PARAISO SANTA FE,"Average ""TACO PARAISO SANTA FE"" Rating: n/a",Mobile Vendor,2164 Jacksboro Hwy,76114-5308,2,12/01/2009,100
TACOS AL PASTOR GUAJARDOS,"Average ""TACOS AL PASTOR GUAJARDOS"" Rating: n/a",Restaurant,1703 Nw 28th St,76106-6846,6,11/03/2010,100
TACOS AVVI,"Average ""TACOS AVVI"" Rating: n/a",Mobile Vendor,5606 Calloway St,76114-1106,1,04/29/2009,100
TACOS CHIHUAS,"Average ""TACOS CHIHUAS"" Rating: n/a",Mobile Vendor,2406 W Seminary Dr,76115-1917,12,10/01/2010,100
TACOS DF,"Average ""TACOS DF"" Rating: n/a",Mobile Vendor,4452 Hemphill St,76115-2453,10,09/17/2010,83
TACOS DON MIGUEL,"Average ""TACOS DON MIGUEL"" Rating: n/a",Fast Food Restaurant,3817 E Rosedale St,76105-1732,2,06/23/2010,90
TACOS EL LLANITO,"Average ""TACOS EL LLANITO"" Rating: n/a",Mobile Vendor,605 E Berry,76110-4300,2,06/18/2010,92
TACOS EL PARIENTE,"Average ""TACOS EL PARIENTE"" Rating: n/a",Mobile Vendor,3725 Hemphill St,76110-5216,11,10/01/2010,95
TACOS EL TORRO LOCO,"Average ""TACOS EL TORRO LOCO"" Rating: n/a",Mobile Vendor,4200 S Ih-35,76115-1400,2,05/07/2010,100
TACOS ERNESTO,"Average ""TACOS ERNESTO"" Rating: n/a",Restaurant,3778 Mccart Ave,76110-4620,5,08/31/2010,94
TACOS ESTILO DF,"Average ""TACOS ESTILO DF"" Rating: 5.0",Mobile Vendor,3501 Ne 28th St,76111-5133,9,10/22/2010,93
TACOS LA FORTUNA,"Average ""TACOS LA FORTUNA"" Rating: n/a",Mobile Vendor,3536 Hemphill St,76110-5211,7,09/17/2010,95
TACOS LA ILUSIONS,"Average ""TACOS LA ILUSIONS"" Rating: n/a",Mobile Vendor,3709 Mansfield Hwy,76119-6805,4,09/28/2010,100
TACOS LA PIEDAD,"Average ""TACOS LA PIEDAD"" Rating: n/a",Mobile Vendor,3220 N Main St,76106-5948,13,10/29/2010,100
TACOS LOS PASTORES,"Average ""TACOS LOS PASTORES"" Rating: n/a",Restaurant,3806 E Rosedale St,76105-1731,8,10/15/2010,78
TACOS LUPITA,"Average ""TACOS LUPITA"" Rating: n/a",Mobile Vendor,4332 E Lancaster Ave,76103-3225,3,07/16/2010,91
TACOS MENDYS,"Average ""TACOS MENDYS"" Rating: n/a",Mobile Vendor,1704 Nw 28th St,76106-6845,3,10/06/2010,100
TACOS TEPITO,"Average ""TACOS TEPITO"" Rating: n/a",Mobile Vendor,1510 Nw 28th St,76164-6872,9,08/27/2010,89
Texas American Food Svc,"Average ""Texas American Food Svc"" Rating: n/a",Mobile Vendor,1301 Northpark Dr,76102-1003,2,12/07/2010,100
TAJ MAHAL APARTMENTS,"Average ""TAJ MAHAL APARTMENTS"" Rating: n/a",Apartment House,2600 #a Merrick St,76107-5201,4,09/01/2010,100
TAKE A BREAK,"Average ""TAKE A BREAK"" Rating: n/a",Convenience Store,2004 Green Oaks Rd,76116-1707,2,09/14/2009,84
TAMALES TO GO,"Average ""TAMALES TO GO"" Rating: n/a",Fast Food Restaurant,2405 E Belknap St,76111-1103,2,06/15/2010,93
TANDY VILLAGE,"Average ""TANDY VILLAGE"" Rating: n/a",Assisted Living Center,2601 Tandy Ln,76103-2599,6,09/09/2010,84
TANGLEWOOD ELEM CLAYTON CARE,"Average ""TANGLEWOOD ELEM CLAYTON CARE"" Rating: n/a",Child Care Center,3060 Overton Park Dr W,76109-1501,2,11/05/2009,100
TANGLEWOOD OAKS,"Average ""TANGLEWOOD OAKS"" Rating: n/a",Assisted Living Center,2698 S Hulen St,76107-5430,5,08/17/2010,80
TANGLEWOOD PARK TOWNHOMES,"Average ""TANGLEWOOD PARK TOWNHOMES"" Rating: n/a",Home Owners Association,3030 Tanglewood Park W,76109-1520,4,07/15/2010,100
TANGS PACIFIC BISTRO,"Average ""TANGS PACIFIC BISTRO"" Rating: n/a",Restaurant & Bar,8653 #237 N Beach St,76248-0921,8,12/01/2010,83
TAPATIAS MEXICAN FOOD,"Average ""TAPATIAS MEXICAN FOOD"" Rating: n/a",Fast Food Restaurant,4707 E Lancaster Ave,76103-3813,4,12/10/2010,72
TAPATIO BALLROOM,"Average ""TAPATIO BALLROOM"" Rating: n/a",Bar,3709 N Main St,76106-2715,2,04/08/2010,97
TAQUERIA ACA TOY,"Average ""TAQUERIA ACA TOY"" Rating: n/a",Mobile Vendor,2551 Ephriham Ave,76164-6755,1,12/08/2010,100
TAQUERIA ACAPULCO,"Average ""TAQUERIA ACAPULCO"" Rating: n/a",Restaurant,1515 N Main St,76106-8904,6,11/09/2010,87
TAQUERIA DAISYS,"Average ""TAQUERIA DAISYS"" Rating: n/a",Mobile Vendor,1200 S Ayers Ave,76105-1630,1,10/22/2010,100
TAQUERIA DELGADILLO,"Average ""TAQUERIA DELGADILLO"" Rating: n/a",Mobile Vendor,3723 Hemphill St,76110-3804,5,10/01/2010,100
TAQUERIA DIANA,"Average ""TAQUERIA DIANA"" Rating: n/a",Mobile Vendor,2516 E Belknap St,76111-1104,8,10/22/2010,92
TAQUERIA DON MENO,"Average ""TAQUERIA DON MENO"" Rating: n/a",Restaurant,3701 Mansfield Hwy,76119-6805,5,10/04/2010,97
TAQUERIA EL ATACON,"Average ""TAQUERIA EL ATACON"" Rating: 5.0",Mobile Vendor,3858 S Ih-35,76110-5537,1,08/11/2010,100
TAQUERIA EL BARRIO,"Average ""TAQUERIA EL BARRIO"" Rating: n/a",Mobile Vendor,1300 Lee Ave,76164-9150,8,10/22/2010,96
Martinez Taqueria,"Average ""Martinez Taqueria"" Rating: n/a",Restaurant,4620 E Lancaster Ave,76103-3213,4,06/18/2010,91
TAQUERIA EVAS,"Average ""TAQUERIA EVAS"" Rating: n/a",Restaurant,3401 N Main St,76106-4346,7,10/11/2010,82
TAQUERIA GALA,"Average ""TAQUERIA GALA"" Rating: n/a",Mobile Vendor,3300 Alta Mere Dr,76116-5209,4,07/16/2010,100
TAQUERIA GARCIA,"Average ""TAQUERIA GARCIA"" Rating: n/a",Mobile Vendor,1602 Nw 25th St,76164-6805,11,10/22/2010,95
TAQUERIA HERNANDEZ,"Average ""TAQUERIA HERNANDEZ"" Rating: n/a",Mobile Vendor,3419 N Main St,76106-4346,0,None,
Taqueria J B Jr,"Average ""Taqueria J B Jr"" Rating: n/a",Restaurant,1426 Nw 25th St,76106-6801,7,11/01/2010,85
TAQUERIA LA HACIENDA,"Average ""TAQUERIA LA HACIENDA"" Rating: n/a",Mobile Vendor,900 N University,76114-2334,1,12/15/2010,100
TAQUERIA LA VALLERITA,"Average ""TAQUERIA LA VALLERITA"" Rating: n/a",Mobile Vendor,3000 N Main St,76106-5830,1,10/22/2010,100
TAQUERIA LAS PRIMAS,"Average ""TAQUERIA LAS PRIMAS"" Rating: n/a",Mobile Vendor,2551 Ephriham Ave,76106-6755,7,08/27/2010,96
TAQUERIA LOS PINONES,"Average ""TAQUERIA LOS PINONES"" Rating: n/a",Mobile Vendor,4521 James Ave,76115-2116,3,10/01/2010,97
TAQUERIA LOS RIOS,"Average ""TAQUERIA LOS RIOS"" Rating: n/a",Mobile Vendor,5700 Elliott Reeder Rd,76117-6014,1,04/06/2010,100
TAQUERIA MICHELLE,"Average ""TAQUERIA MICHELLE"" Rating: n/a",Mobile Vendor,1000 N Henderson St,76107-1424,3,03/29/2010,100
TAQUERIA MORENO,"Average ""TAQUERIA MORENO"" Rating: n/a",Mobile Vendor,3701 Hemphill St,76110-5216,6,02/26/2010,97
TAQUERIA MUNOZ,"Average ""TAQUERIA MUNOZ"" Rating: n/a",Mobile Vendor,3425 Deen Rd,76106-4700,10,10/22/2010,100
TAQUERIA NENAS,"Average ""TAQUERIA NENAS"" Rating: n/a",Mobile Vendor,3918 E Belknap St,76111-6607,8,10/22/2010,96
Restaurant Nuevo Leon,"Average ""Restaurant Nuevo Leon"" Rating: n/a",Restaurant & Bar,1544 Ellis Ave,76106-8954,5,09/21/2010,85
TAQUERIA RESTAURANT LA PIEDAD,"Average ""TAQUERIA RESTAURANT LA PIEDAD"" Rating: n/a",Restaurant,2616 Jacksboro Hwy,76114-2253,2,10/05/2010,100
TAQUERIA RUBY,"Average ""TAQUERIA RUBY"" Rating: n/a",Mobile Vendor,3300 N Commerce St,76106-4334,7,10/22/2010,96
TAQUERIA RUBY,"Average ""TAQUERIA RUBY"" Rating: n/a",Restaurant,1101 Terminal Rd,76106-3833,4,09/20/2010,97
TAQUERIA RUIZ,"Average ""TAQUERIA RUIZ"" Rating: n/a",Mobile Vendor,3800 Hemphill St,76110-5234,7,09/17/2010,84
TAQUERIA SAN LUIS,"Average ""TAQUERIA SAN LUIS"" Rating: 2.0",Restaurant,528 #c W Seminary Dr,76115-1300,6,12/14/2010,82
Taquerias San Luis,"Average ""Taquerias San Luis"" Rating: n/a",Restaurant,1200 Nw 28th St,76106-6930,6,11/03/2010,87
Texas Fried Chicken,"Average ""Texas Fried Chicken"" Rating: n/a",Restaurant,1901 8th Ave,76110-1358,7,10/14/2010,76
TAQUERIA SANTI BANEZ,"Average ""TAQUERIA SANTI BANEZ"" Rating: n/a",Mobile Vendor,900 N University Dr,76114-1711,3,09/01/2010,100
TAQUERIA TEMO,"Average ""TAQUERIA TEMO"" Rating: n/a",Fast Food Restaurant,3308 N Main St,76106-4343,5,07/30/2010,94
TAQUERIA TEMO,"Average ""TAQUERIA TEMO"" Rating: 1.0",Mobile Vendor,2500 Ne 28th St,76106-7501,7,11/09/2010,100
TAQUERIA TEPITO,"Average ""TAQUERIA TEPITO"" Rating: n/a",Restaurant,1104 Miller Ave,76105-1753,2,06/21/2010,91
Big Pit BBQ,"Average ""Big Pit BBQ"" Rating: n/a",Bar & Grill,2657 E Vickery Blvd,76105-1153,2,01/25/2010,82
TAQUERIA XOCHIMILCO,"Average ""TAQUERIA XOCHIMILCO"" Rating: n/a",Mobile Vendor,276 University Dr,76140,2,10/11/2010,100
TAQUERIA Y CHICHARRONERIA,"Average ""TAQUERIA Y CHICHARRONERIA"" Rating: n/a",Mobile Vendor,400 Nw 28th St,76164-7021,1,11/17/2010,100
TARGET,"Average ""TARGET"" Rating: n/a",Retail Grocery - Multi-Department,301 Carroll St,76107-1956,20,10/18/2010,89
TARGET GROCERY,"Average ""TARGET GROCERY"" Rating: n/a",Retail Grocery - Multi-Department,751 Alta Mere Dr,76116-1526,1,09/15/2010,94
TARGET STORE #T758,"Average ""TARGET STORE #T758"" Rating: 4.8",Retail Grocery - Multi-Department,1410 Eastchase Pkwy,76120-4402,5,11/03/2010,94
TARRANT AREA FOOD BANK,"Average ""TARRANT AREA FOOD BANK"" Rating: n/a",Tarrant Area Food Bank,2600 Cullen St,76107-1302,2,05/11/2010,94
TARRANT COUNTY COLLEGE,"Average ""TARRANT COUNTY COLLEGE"" Rating: n/a",School,4801 Marine Creek Pkwy,76179-3599,2,07/12/2010,100
TARRANT YOUTH RECOVERY CAMPUS,"Average ""TARRANT YOUTH RECOVERY CAMPUS"" Rating: n/a",Fast Food Restaurant,1527 Hemphill St,76104-4789,4,11/30/2010,86
TART YOGURT BAR,"Average ""TART YOGURT BAR"" Rating: n/a",Fast Food Restaurant,4859 Bryant Irvin Rd,76132-3615,1,03/19/2010,100
TASTE OF ASIA,"Average ""TASTE OF ASIA"" Rating: n/a",Restaurant,4484 #103 Bryant Irvin Rd,76132-1074,6,09/27/2010,80
TASTE OF ASIA,"Average ""TASTE OF ASIA"" Rating: n/a",Restaurant,7420 #250 N Beach St,76137-1503,6,11/30/2010,84
TASTE OF ASIA II,"Average ""TASTE OF ASIA II"" Rating: n/a",Restaurant,9324 #116 Clifford St,76108-4426,5,12/09/2010,91
TASTE OF ITALY,"Average ""TASTE OF ITALY"" Rating: n/a",Restaurant,8469 Boat Club Rd,76179-3608,8,12/07/2010,91
TASTEBUDS,"Average ""TASTEBUDS"" Rating: n/a",Restaurant,7674 Mccart Ave,76133-7803,3,07/13/2010,78
TASTIES,"Average ""TASTIES"" Rating: n/a",Fast Food Restaurant,2808 Miller Ave,76105-4133,3,10/21/2010,75
TAVERN THE BAR & GRILL,"Average ""TAVERN THE BAR & GRILL"" Rating: n/a",Bar & Grill,2755 S Hulen St,76109-5581,5,11/04/2010,100
Taverna,"Average ""Taverna"" Rating: n/a",Restaurant & Bar,450 Throckmorton St,76102-3736,11,12/13/2010,77
TCC NW STUDENT CENTER CAFE,"Average ""TCC NW STUDENT CENTER CAFE"" Rating: n/a",School,4801 Marine Creek Pkwy,76179-3599,4,12/14/2010,100
TCCD,"Average ""TCCD"" Rating: n/a",Food Facility,222 E Belknap St,76102,0,None,
TCMHMR,"Average ""TCMHMR"" Rating: n/a",Medical Facility,1501 E El Paso St,76102-6708,6,09/30/2010,89
TCU ATHLETICS,"Average ""TCU ATHLETICS"" Rating: n/a",School,2850 Stadium Dr,76109-1359,4,05/13/2010,97
TCU BASEBALL CONCESSIONS,"Average ""TCU BASEBALL CONCESSIONS"" Rating: n/a",Stadium,3700 W Berry St,76109-2154,2,05/13/2010,97
TCU BOOKSTORE,"Average ""TCU BOOKSTORE"" Rating: n/a",Fast Food Restaurant,2950 W Berry St,76109-5601,4,11/18/2010,90
TCU BROWN-LUPTON STUDENT CENTER,"Average ""TCU BROWN-LUPTON STUDENT CENTER"" Rating: n/a",Restaurant,2901 Stadium Dr,76129-0001,13,05/13/2010,97
TCU CAMPUS RECREATION,"Average ""TCU CAMPUS RECREATION"" Rating: n/a",School,3005 Stadium Dr,76129-1360,8,08/12/2010,100
TCU CATERING,"Average ""TCU CATERING"" Rating: n/a",Catering Truck Co,2901 Stadium Dr,76129-0001,4,12/22/2009,97
TCU FOOTBALL STADIUM,"Average ""TCU FOOTBALL STADIUM"" Rating: n/a",Stadium,2800 Stadium Dr,76109-1376,38,10/16/2010,100
TCU SOCCER FIELD CONCESSION,"Average ""TCU SOCCER FIELD CONCESSION"" Rating: n/a",School,3600 W Berry St,76109,2,09/22/2010,100
TED ES BURGERS & MORE,"Average ""TED ES BURGERS & MORE"" Rating: n/a",Fast Food Restaurant,7420 #220 N Beach St,76137-1595,3,10/21/2010,97
TEENIE TINY TODDLERS,"Average ""TEENIE TINY TODDLERS"" Rating: n/a",Child Care Center,2825 E Rosedale St,76105-1432,2,11/19/2009,100
TEHAMA RIDGE OWNERS ASSOCIATION,"Average ""TEHAMA RIDGE OWNERS ASSOCIATION"" Rating: n/a",Home Owners Association,9800 Tehama Ridge Pkwy,76177-7323,4,07/28/2010,100
TEJANO NIGHTS,"Average ""TEJANO NIGHTS"" Rating: n/a",Bar,827 N Main St,76164-9420,1,06/11/2010,100
TEMAKIS SUSHI,"Average ""TEMAKIS SUSHI"" Rating: n/a",Temporary Food,1504 W Magnolia,76104-4262,0,None,
TEMPLE CHRISTIAN CAFETERIA,"Average ""TEMPLE CHRISTIAN CAFETERIA"" Rating: n/a",School,6824 Randol Mill Rd,76112-1254,2,10/25/2010,81
TEMPLE DAYS,"Average ""TEMPLE DAYS"" Rating: n/a",Child Care Center,6816 Randol Mill Rd,76120-1248,4,10/25/2010,100
TERRACE LANDING,"Average ""TERRACE LANDING"" Rating: n/a",Home Owners Association,5125 Britton Ridge Ln,76179-4296,2,08/23/2010,100
TERRACES OF MARINE CREEK,"Average ""TERRACES OF MARINE CREEK"" Rating: n/a",Apartment House,4700 Huffines Blvd,76135-2504,7,08/20/2010,100
Terra Mediterranean Grill,"Average ""Terra Mediterranean Grill"" Rating: n/a",Restaurant & Bar,2973 Crockett St,76107-2908,6,12/08/2010,86
TERRYS FOOD MART,"Average ""TERRYS FOOD MART"" Rating: n/a",Convenience Store,5221 Camp Bowie Blvd,76107-4836,1,03/18/2010,82
TERRYS SUPERMARKET,"Average ""TERRYS SUPERMARKET"" Rating: n/a",Retail Grocery - Multi-Department,2005 N Riverside Dr,76111-2802,7,10/11/2010,91
TERRYS SUPERMARKET,"Average ""TERRYS SUPERMARKET"" Rating: n/a",Retail Grocery - Multi-Department,3900 Hemphill St,76110-6252,19,11/05/2010,76
TETCO # 422,"Average ""TETCO # 422"" Rating: n/a",Convenience Store,2529 Meacham Blvd,76106-2312,4,02/01/2010,100
TETCO #458,"Average ""TETCO #458"" Rating: n/a",Convenience Store,13351 S Ih-35,76028-7033,3,01/06/2010,97
TETCO #459,"Average ""TETCO #459"" Rating: n/a",Convenience Store,9401 White Settlement Rd,76108-4459,2,03/16/2009,96
McDonald's,"Average ""McDonalds"" Rating: n/a",Convenience Store,700 E Berry St,76110-4411,2,03/10/2010,100
TETCO FOOD MART #456,"Average ""TETCO FOOD MART #456"" Rating: n/a",Convenience Store,1400 Eastchase Pkwy,76120-4402,3,11/16/2009,94
TETCO INC #404,"Average ""TETCO INC #404"" Rating: n/a",Convenience Store,7550 Mccart Ave,76133-7270,1,12/15/2009,100
TEXACO,"Average ""TEXACO"" Rating: n/a",Convenience Store,1541 S University Dr,76107-6517,2,09/20/2010,96
TEXACO FOOD MART,"Average ""TEXACO FOOD MART"" Rating: n/a",Convenience Store,414 E Seminary Dr,76115-2634,4,12/08/2010,82
T & P Tavern LLC,"Average ""T & P Tavern LLC"" Rating: n/a",Home Owners Association,221 W Lancaster Ave,76102-6610,2,05/19/2010,100
TEXAS & PACIFIC TAVERN GRILL,"Average ""TEXAS & PACIFIC TAVERN GRILL"" Rating: n/a",Bar & Grill,221 #1000 W Lancaster Ave,76102-6610,3,09/22/2010,100
TEXAS CHICKEN & SEAFOOD,"Average ""TEXAS CHICKEN & SEAFOOD"" Rating: n/a",Fast Food Restaurant,5412 E Berry St,76119-7726,3,10/21/2010,90
TEXAS DE BRAZIL,"Average ""TEXAS DE BRAZIL"" Rating: n/a",Restaurant & Bar,101 N Houston St,76102-2080,16,09/27/2010,94
TEXAS FOOD SERVICES,"Average ""TEXAS FOOD SERVICES"" Rating: n/a",Restaurant,4600 Alliance Gateway Fwy,76178-3716,5,11/29/2010,86
TEXAS GRILL,"Average ""TEXAS GRILL"" Rating: n/a",Restaurant,6550 #140 Camp Bowie Blvd,76116-4353,5,08/31/2010,80
TEXAS HEALTH HARRIS SW GIFT SHOP,"Average ""TEXAS HEALTH HARRIS SW GIFT SHOP"" Rating: n/a",Pushcart - Non Ice Cream,6100 Harris Pkwy,76132-4199,1,02/19/2010,100
TEXAS HOT STUFF,"Average ""TEXAS HOT STUFF"" Rating: n/a",Fast Food Restaurant,140 #105 E Exchange Ave,76106-8201,1,12/28/2009,100
TEXAS MOTORS FORD,"Average ""TEXAS MOTORS FORD"" Rating: n/a",Convenience Store,300 W Loop 820 S,76108-2698,0,None,
TEXAS REHABILITATION HOSPITAL,"Average ""TEXAS REHABILITATION HOSPITAL"" Rating: n/a",Medical Facility,425 Alabama Ave,76104-2796,0,None,
